target,sample_idx,frame_idx,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,x_21,y_21
agarrar,0,0,0.45192593336105347,0.8068116307258606,0.46297377347946167,0.8124545216560364,0.47920557856559753,0.8316771388053894,0.49620693922042847,0.8483443856239319,0.5129334926605225,0.8567389249801636,0.48978278040885925,0.8500438332557678,0.5081076622009277,0.8571234345436096,0.5127332210540771,0.8504576683044434,0.511719822883606,0.845487117767334,0.48957914113998413,0.8471004366874695,0.5072513222694397,0.8546566963195801,0.5120156407356262,0.8473682403564453,0.512352466583252,0.8440865874290466,0.48979490995407104,0.8435567021369934,0.5053804516792297,0.8502525091171265,0.5080229043960571,0.8448575735092163,0.5083428621292114,0.8422282338142395,0.4914316236972809,0.8396494388580322,0.5039516091346741,0.8443690538406372,0.5064170956611633,0.8433179259300232,0.5064648389816284,0.8434962630271912
agarrar,0,1,0.4516865313053131,0.8043543100357056,0.46177250146865845,0.8142815232276917,0.47837013006210327,0.8343442678451538,0.4958672523498535,0.8500407338142395,0.512692928314209,0.8584554195404053,0.4914700388908386,0.8517488241195679,0.5089555382728577,0.8583067655563354,0.510613203048706,0.8511907458305359,0.5075526833534241,0.8460363745689392,0.49223384261131287,0.8426167368888855,0.5082688927650452,0.8494742512702942,0.5095534324645996,0.8434036374092102,0.5081764459609985,0.8405723571777344,0.49271541833877563,0.8335724472999573,0.5066832900047302,0.839424192905426,0.5059378743171692,0.8357710242271423,0.5045808553695679,0.8339576125144958,0.49424344301223755,0.8248531818389893,0.5046911239624023,0.8283182382583618,0.5044074058532715,0.8283261060714722,0.5032629370689392,0.8296788930892944
agarrar,0,2,0.452307790517807,0.8051013350486755,0.46237462759017944,0.8141331672668457,0.47864383459091187,0.8341761827468872,0.49614402651786804,0.8499162197113037,0.513107419013977,0.857847273349762,0.4909861981868744,0.8535623550415039,0.5082014203071594,0.8587378263473511,0.5113571286201477,0.8513862490653992,0.5093922019004822,0.8462753295898438,0.4917093813419342,0.844014048576355,0.5074814558029175,0.8501701951026917,0.5104066729545593,0.8433836102485657,0.5104814171791077,0.8399462103843689,0.4924209713935852,0.8344603180885315,0.505987823009491,0.839480459690094,0.5066402554512024,0.8354441523551941,0.5068438053131104,0.8334237933158875,0.4942013919353485,0.8250091075897217,0.5045582056045532,0.8279735445976257,0.5051133632659912,0.8282705545425415,0.5049393177032471,0.8300162553787231
agarrar,0,3,0.44983065128326416,0.8086463212966919,0.4626511037349701,0.8102354407310486,0.47874021530151367,0.8280420303344727,0.4955315589904785,0.8451130390167236,0.5117579102516174,0.8551373481750488,0.4872644543647766,0.8577290177345276,0.5066987872123718,0.8621325492858887,0.513191819190979,0.8508832454681396,0.5118897557258606,0.8424937725067139,0.4869537353515625,0.8542325496673584,0.5060444474220276,0.8602818250656128,0.5123413801193237,0.8495563268661499,0.512304425239563,0.8430467844009399,0.487193763256073,0.8489136695861816,0.5042545795440674,0.8536733984947205,0.5089852213859558,0.8447966575622559,0.5091478228569031,0.8395366072654724,0.4884505867958069,0.8427110314369202,0.5033241510391235,0.8457775115966797,0.5079594254493713,0.8416745662689209,0.5081833004951477,0.8393254280090332
agarrar,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agarrar,0,5,0.4511803686618805,0.8066647052764893,0.46288245916366577,0.812717080116272,0.4793129563331604,0.8320947289466858,0.49621567130088806,0.8489936590194702,0.5130136609077454,0.857566237449646,0.49014946818351746,0.8513866066932678,0.5075957179069519,0.8581522107124329,0.512357771396637,0.85207200050354,0.5113330483436584,0.8475317358970642,0.4897148609161377,0.8471918702125549,0.5071778297424316,0.8539506793022156,0.5120108723640442,0.847537100315094,0.5125870108604431,0.8454926609992981,0.48997920751571655,0.84246826171875,0.5060315728187561,0.848714292049408,0.509024977684021,0.8444108366966248,0.5094031691551208,0.8424994349479675,0.49149414896965027,0.8373692035675049,0.50498366355896,0.8422374725341797,0.5083541870117188,0.8425731062889099,0.5088081359863281,0.8436311483383179
agarrar,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agarrar,0,7,0.4516103267669678,0.8054330945014954,0.46219366788864136,0.8125744462013245,0.47875624895095825,0.8320165276527405,0.4965735971927643,0.8477221131324768,0.5136338472366333,0.8548181056976318,0.4902178645133972,0.8584475517272949,0.5091733932495117,0.8592916131019592,0.5130742192268372,0.8487934470176697,0.5114182829856873,0.8428125977516174,0.4910547137260437,0.8490687012672424,0.5086531043052673,0.8513298630714417,0.5124696493148804,0.8421448469161987,0.512769877910614,0.8379439115524292,0.49189791083335876,0.8394495248794556,0.5072887539863586,0.8412442207336426,0.5087505578994751,0.8349243998527527,0.509020984172821,0.8322693705558777,0.4940711259841919,0.8300325870513916,0.506201982498169,0.8303297758102417,0.5076406598091125,0.8282662034034729,0.5078408718109131,0.8289096355438232
agarrar,0,8,0.45258182287216187,0.8035257458686829,0.46196067333221436,0.8116008043289185,0.47884178161621094,0.8309150338172913,0.49738869071006775,0.8449889421463013,0.5138529539108276,0.8511723875999451,0.49008291959762573,0.8622347116470337,0.5096011757850647,0.8571979999542236,0.5092331767082214,0.8445084691047668,0.5055257081985474,0.8403233885765076,0.49239739775657654,0.8497764468193054,0.5100268125534058,0.8462260961532593,0.509977400302887,0.8348383903503418,0.5073699355125427,0.8307064771652222,0.49428412318229675,0.8366488814353943,0.5091797113418579,0.8337928652763367,0.5078389644622803,0.8255810141563416,0.5063243508338928,0.823736846446991,0.49717143177986145,0.8244568705558777,0.5083113312721252,0.8200511336326599,0.5066418647766113,0.8157501816749573,0.5047085881233215,0.8165842294692993
agarrar,0,9,0.4528610408306122,0.8013462424278259,0.4624215364456177,0.8085523843765259,0.47971686720848083,0.8281167149543762,0.4982258081436157,0.8425365686416626,0.5145952105522156,0.8494411110877991,0.4916158616542816,0.8619784712791443,0.5113718509674072,0.8543168902397156,0.5121245384216309,0.8410669565200806,0.5088143944740295,0.8348494172096252,0.49342110753059387,0.8476095795631409,0.5082250833511353,0.8407274484634399,0.509644627571106,0.8298981189727783,0.5094301700592041,0.8239503502845764,0.49447211623191833,0.8325695395469666,0.5061382055282593,0.8272780776023865,0.505841076374054,0.8204936385154724,0.5065022706985474,0.817651629447937,0.4967886805534363,0.8183865547180176,0.5050622820854187,0.814181387424469,0.5039069056510925,0.8118425011634827,0.5037065148353577,0.8131292462348938
